Cluster,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Cluster
-1,0.20722222222222222,0.0027192982456140345,0.19096774193548388,0.15622047244094486,0.17936507936507937,0.14814814814814814,0.1425,0.2577510040160642,0.2398053527980535,0.26529411764705885,0.19206349206349205,0.22929133858267714,0.24008849557522127,0.35204651162790696,0.09333333333333332,0.3287826086956522,0.3579288025889968,0.16191661062542032,0.18774025974025974,0.14,0.3116223175965665,0.3584172661870504,0.2745119208277103,0.2507469879518073,0.18658599827139152,0.31209964412811386,0.14,0.15500000000000003,0.29,0.47170086995315635,0.35531370558375636,0.32618556701030926,0.21427681352914998,0.20025641025641025,0.30219248584662894,0.08331562167906481,0.07142857142857142,0.06022304832713754,0.06654731457800513,0.051164658634538146,0.06140077821011673,0.07744063324538258,0.07754811119030648,0.3503703703703704,0.28,0.4391780821917808,0.2289655172413793,-1.0
0,0.02472808701215611,0.0272960231673233,0.025633087734505604,0.018906705759668716,0.01931572373031106,0.007179924646335395,0.00791746641074856,0.03630260003545853,0.030257179016583306,0.032968273681833575,0.024068488559851324,0.044070306950594704,0.06117405262174511,0.07946034013301789,0.0104766474728087,0.05454393724442961,0.07909236034760139,0.03034617355532981,0.04030543992156276,0.02495201535508637,0.07511882892753288,0.08631712672088818,0.06654820524908413,0.06477811437689338,0.04663593216290061,0.08306295722023756,0.02079334612923864,0.03358925143953935,0.04112969564025226,0.09589586250980993,0.2540348996950417,0.04986445574529553,0.03171641950410315,0.02193759535410207,0.054816591475082076,0.013182774073401718,0.013709898546750754,0.00635751949710665,0.009150217710383829,0.006143576224282928,0.007281716543313143,0.010913658025210295,0.012104579848774836,0.07350536717139404,0.03915547024952016,0.09055294086714168,0.03053998090069306,0.0
